"","Estimate","Std. Error","t value","Pr(>|t|)","variable_name","Cohens_f2_partial_vec","Eta2_partial_vec","r2_partial_vec","power","label_col_1","label_col_2","label_col_3","label_col_4"
"1","0.0607540866101339","0.0145880203023462","4.16465602261074","3.2362975101024e-05","(Intercept)","NA","NA","NA","function (lambda = 1) 
{
    if (!is.numeric(lambda) || is.na(lambda)) 
        stop(""invalid argument 'lambda'"")
    if (lambda <= 0) 
        return(make.link(""log""))
    if (lambda == 1) 
        return(make.link(""identity""))
    linkfun <- function(mu) mu^lambda
    linkinv <- function(eta) pmax(eta^(1/lambda), .Machine$double.eps)
    mu.eta <- function(eta) pmax((1/lambda) * eta^(1/lambda - 1), .Machine$double.eps)
    valideta <- function(eta) all(is.finite(eta)) && all(eta > 0)
    link <- paste0(""mu^"", round(lambda, 3))
    structure(list(linkfun = linkfun, linkinv = linkinv, mu.eta = mu.eta, valideta = valideta, name = link), class = ""link-glm"")
}","hcp","full","",""
"2","0.000110469862647512","1.16815041505906e-05","9.45681833635501","7.7200067681929e-21","n_features","2.07038227631193","0.674307656178508","0.000241496706978817","1","hcp","full","",""
"3","-0.145806956085785","0.0385838430934642","-3.77896405323302","0.000161591579515502","n_features_log10","6.64834737012873","0.869252800427765","3.8562629684713e-05","1","hcp","full","",""
"4","-0.0381333098964032","0.00632194993019139","-6.03189052704959","1.89043923035814e-09","n_features_sqrt","0.420703175506185","0.296123203466686","9.82489736282011e-05","1","hcp","full","",""
"5","0.161308206973098","0.031303281790988","5.15307653843302","2.78660282224504e-07","n_features_cbrt","0.529200632248443","0.346063571442773","7.17058034680473e-05","1","hcp","full","",""
"6","0.697134310256263","0.0206305761597485","33.7913156112632","1.17620710429439e-202","Classifier_rf","27.7933762288376","0.96526979010546","0.00308341032029591","1","hcp","full","",""
"7","0.601663560966497","0.02063057615975","29.1636819208344","8.68276855266966e-159","Classifier_rr","111.836305003142","0.991137604160539","0.00229670822699246","1","hcp","full","",""
"8","0.311766498728979","0.0330268327009735","9.43979404721392","9.02680473739552e-21","Hierarchical","0.450502277484741","0.310583640217332","0.00024062799849689","1","hcp","full","",""
"9","0.614537795559163","0.0579511053770348","10.6044188727882","1.14069587626195e-25","rf_selected","0.265286886072684","0.209665403943375","0.000303665090630845","1","hcp","full","",""
"10","-0.14164270535854","0.0252260909965139","-5.61492882024862","2.2099579647766e-08","PermutationImportance","0.0289733215502186","0.0281575051008789","8.51352921322768e-05","0.986151718706413","hcp","full","",""
"11","0.000295405041427029","0.0898324680448832","0.00328839948246146","0.997376534237181","kPCA","0.0274242089852506","0.0266921966072188","2.92005308821786e-11","0.979199669798185","hcp","full","",""
"12","0.0846724334818822","0.0479540073260349","1.76570089140209","0.0775821934280166","PCA","0.0333825324184645","0.0323041384687799","8.41890081171304e-06","0.996020960251529","hcp","full","",""
"13","-0.000162955050017422","1.65201415986831e-05","-9.86402259593295","1.69953151746625e-22","n_features:Classifier_rf","0.427228755138428","0.299341471085335","0.000262741840145075","1","hcp","full","",""
"14","-0.000240944158661728","1.65201415986837e-05","-14.5848724856527","4.23784427876628e-46","n_features:Classifier_rr","0.66380466594027","0.398967907428684","0.000574415821274266","1","hcp","full","",""
"15","0.734212938661234","0.0545657941912527","13.4555530537652","9.55091389832979e-40","n_features_log10:Classifier_rf","0.0723498534046981","0.0674685161516908","0.000488904715696847","0.999999999091399","hcp","full","",""
"16","1.12431505316371","0.0545657941912531","20.6047592604074","1.58277810872443e-86","n_features_log10:Classifier_rr","0.806612302332281","0.446477808930543","0.00114645288041348","1","hcp","full","",""
"17","0.0935706249158584","0.00894058733192009","10.465825279933","4.6419892477047e-25","n_features_sqrt:Classifier_rf","0.362839700586326","0.266237988539829","0.00029577950700399","1","hcp","full","",""
"18","0.136551376521439","0.00894058733192036","15.2731997856464","3.54924462809327e-50","n_features_sqrt:Classifier_rr","2.19515946069238","0.687026574948061","0.000629913891207257","1","hcp","full","",""
"19","-0.500114169819567","0.0442695256556008","-11.2970302349805","8.0359602601132e-29","n_features_cbrt:Classifier_rf","0.0854872398347859","0.078754716497448","0.000344627319802893","0.999999999998603","hcp","full","",""
"20","-0.722711772886822","0.0442695256556019","-16.3252657936571","1.07070122516918e-56","n_features_cbrt:Classifier_rr","0.263735801646155","0.208695362830277","0.000719683659252013","1","hcp","full","",""
"21","-6.27888341759504e-06","2.49786571420966e-05","-0.2513699348158","0.801551157156825","n_features:Hierarchical","0.197072110241863","0.164628436796548","1.70627012185953e-07","1","hcp","full","",""
"22","-0.00106771656320492","9.01948594848522e-05","-11.8378870958188","2.10008130933706e-31","n_features:rf_selected","0.762451677775005","0.432608557380454","0.000378416014556238","1","hcp","full","",""
"23","-0.000107415486125394","2.29170459100608e-05","-4.68714364612924","2.9367349619359e-06","n_features:PermutationImportance","0.419893848794859","0.29572200002926","5.93249863936052e-05","1","hcp","full","",""
"24","-7.20062619858196e-07","0.000186053409679365","-0.00387019308648584","0.996912384866523","n_features:kPCA","0.306096892420235","0.234360018920976","4.04470901216314e-11","1","hcp","full","",""
"25","-0.000109749800027073","5.97076461848652e-05","-1.83811968884636","0.066177056261365","n_features:PCA","0.0861979198919443","0.0793574709667271","9.12365163230344e-06","0.999999999999034","hcp","full","",""
"26","-1.07021328876339","0.115592064861158","-9.25853595615637","4.69663165009844e-20","n_features_log10:Hierarchical","0.40021825825881","0.285825624611185","0.000231475886154242","1","hcp","full","",""
"27","0.620652336678442","0.0956599321214821","6.48811182397926","1.06636732067218e-10","n_features_log10:rf_selected","0.340412944135467","0.253961248005573","0.000113673118138813","1","hcp","full","",""
"28","-0.481009163286707","0.0612381465484358","-7.85473092178349","6.1617330299937e-15","n_features_log10:PermutationImportance","1.53088431538949","0.604881189582897","0.00016660335563512","1","hcp","full","",""
"29","0.000329962785837925","0.123640179718228","0.00266873427869403","0.997870898181027","n_features_log10:kPCA","0.0014673603939729","0.00146521040225979","1.92323934555816e-11","0.083483304807271","hcp","full","",""
"30","0.145476993299666","0.0870960190117796","1.67030588711512","0.0949985045966233","n_features_log10:PCA","0.00955962016338063","0.00946909917200686","7.53378364459767e-06","0.449900867890896","hcp","full","",""
"31","-0.0714836406763119","0.0151219651141124","-4.72713963673944","2.41837486694048e-06","n_features_sqrt:Hierarchical","3.93313667232019e-05","3.93298198276352e-05","6.03417613496138e-05","0.0507511881988467","hcp","full","",""
"32","0.272374000611081","0.025559207544806","10.6565901988002","6.69694892630985e-26","n_features_sqrt:rf_selected","0.0128579501820244","0.0126947220779712","0.000306660366779288","0.626170276346116","hcp","full","",""
"33","-0.0356248487423499","0.0110408800487504","-3.22663126354516","0.00127062196933704","n_features_sqrt:PermutationImportance","0.174154082560021","0.148323022631161","2.81138158148009e-05","1","hcp","full","",""
"34","0.000134291036170512","0.040242808944732","0.00333701944998279","0.997337745656098","n_features_sqrt:kPCA","0.0248868622350665","0.0242825458614947","3.00706126665773e-11","0.960995655214592","hcp","full","",""
"35","0.0379990188601249","0.0209343925504751","1.81514790880629","0.0696347997989885","n_features_sqrt:PCA","0.000333393166720821","0.00033328205276184","8.89703214423943e-06","0.0566151644569956","hcp","full","",""
"36","0.540867481026818","0.0792914527392752","6.82125831147638","1.15694672325613e-11","n_features_cbrt:Hierarchical","0.0204373862000095","0.0200280649027531","0.000125646418078551","0.89587981920421","hcp","full","",""
"37","-0.963479565137207","0.105137002991727","-9.16403870874105","1.09702631626429e-19","n_features_cbrt:rf_selected","0.0325013717384228","0.0314782843181121","0.000226774882335912","0.994842650303885","hcp","full","",""
"38","0.330990888056211","0.0527469185359673","6.27507534550124","4.18213245177391e-10","n_features_cbrt:PermutationImportance","0.042411850026975","0.0406862700437236","0.000106330782507547","0.999785899808025","hcp","full","",""
"39","-0.000480852009032457","0.154105676970076","-0.00312027446675978","0.997510662938473","n_features_cbrt:kPCA","0.0973753151364474","0.0887347416998712","2.62909694015434e-11","0.999999999999998","hcp","full","",""
"40","-0.160827354963673","0.0899402627662927","-1.78815749495394","0.073885659617194","n_features_cbrt:PCA","0.0380091185933732","0.0366173262956304","8.63440976162089e-06","0.999056889903632","hcp","full","",""
"41","-0.974566782899544","0.0467069947279428","-20.86554248622","1.67687952402364e-88","Classifier_rf:Hierarchical","0.0519711639393233","0.0494036012781059","0.00117565658649355","0.999993864602595","hcp","full","",""
"42","-0.829098163345869","0.0819552391787206","-10.1164754279814","1.4839519458814e-23","Classifier_rf:rf_selected","0.156442313071625","0.135278959705391","0.000276362798854013","1","hcp","full","",""
"43","-0.195300808760387","0.0356750800129255","-5.47443225606297","4.87932056617603e-08","Classifier_rf:PermutationImportance","0.246698306610687","0.19788132004556","8.09280902829279e-05","1","hcp","full","",""
"44","0.758952144436144","0.127042294650538","5.97401161970377","2.6852432421194e-09","Classifier_rf:kPCA","0.00172289053028855","0.0017199272838584","9.63725268824378e-05","0.0905022211636162","hcp","full","",""
"45","0.27532512067359","0.0678172075306221","4.05981211404598","5.07979126428771e-05","Classifier_rf:PCA","0.000650778042844822","0.000650354806216878","4.45074784852784e-05","0.063444211748833","hcp","full","",""
"46","-1.13583870530791","0.0467069947279435","-24.3183855421202","3.97867666730517e-116","Classifier_rr:Hierarchical","0.27835936008142","0.21774734771269","0.00159694735437721","1","hcp","full","",""
"47","-0.964041677680118","0.0819552391787211","-11.7630268344141","4.85284628799803e-31","Classifier_rr:rf_selected","0.851775066149719","0.459977608360805","0.000373645103933118","1","hcp","full","",""
"48","-0.281689006377569","0.0356750800129272","-7.89596004481271","4.47036877830605e-15","Classifier_rr:PermutationImportance","1.62511858694229","0.619064828166566","0.000168356932584546","1","hcp","full","",""
"49","0.528974345577767","0.127042294650537","4.16376567372975","3.24885194754494e-05","Classifier_rr:kPCA","0.00962949473906038","0.00953765196959617","4.68159328347317e-05","0.453779046673844","hcp","full","",""
"50","0.18907260862205","0.0678172075306203","2.78797395980484","0.00534864076974723","Classifier_rr:PCA","0.0135795161000895","0.0133975834005988","2.0989328585963e-05","0.661293373108261","hcp","full","",""
"51","-1.76235933807759e-05","3.53251557002194e-05","-0.498896410544807","0.617901329274592","n_features:Classifier_rf:Hierarchical","3.48514724610652e-05","3.48502578782624e-05","6.72112355215582e-07","0.0506652369400071","hcp","full","",""
"52","0.000680831406369582","0.000127554793539807","5.33756033368601","1.03699217662333e-07","n_features:Classifier_rf:rf_selected","0.0237503845675468","0.0231993901302215","7.69319453887141e-05","0.949119061399376","hcp","full","",""
"53","4.17989370579348e-05","3.24095971355343e-05","1.28970862806887","0.197284923467366","n_features:Classifier_rf:PermutationImportance","0.00346960034153261","0.00345760383807514","4.49163369187211e-06","0.148155100950833","hcp","full","",""
"54","-0.00180579863704016","0.000263119255294336","-6.86304252047278","8.69354228743145e-12","n_features:Classifier_rf:kPCA","0.00686440500077659","0.0068176061907475","0.000127190448733216","0.303145926865302","hcp","full","",""
"55","-0.00037631736648068","8.44393630120156e-05","-4.4566580449823","8.73478068283967e-06","n_features:Classifier_rf:PCA","0.000218270865187577","0.000218223233413616","5.36339453424128e-05","0.0542670674338001","hcp","full","",""
"56","0.000144481303565414","3.5325155700221e-05","4.09004010602309","4.46530735579869e-05","n_features:Classifier_rr:Hierarchical","0.0205742789065929","0.0201595114944847","4.51727212388287e-05","0.89873389597873","hcp","full","",""
"57","0.000992022910067811","0.000127554793539808","7.7772295539659","1.12164834248917e-14","n_features:Classifier_rr:rf_selected","0.186416902572864","0.157125966570941","0.000163331878147654","1","hcp","full","",""
"58","0.00023233828392782","3.2409597135535e-05","7.16881123070414","1.02267251831099e-12","n_features:Classifier_rr:PermutationImportance","0.15071273039353","0.130973375381003","0.000138776333674429","1","hcp","full","",""
"59","-0.00115956002529855","0.00026311925529434","-4.40697517177677","1.0976675838217e-05","n_features:Classifier_rr:kPCA","0.0313745092882609","0.030420093773611","5.24447872373157e-05","0.992865952046632","hcp","full","",""
"60","-0.000274338423331398","8.44393630120139e-05","-3.24893999132094","0.00117548801511448","n_features:Classifier_rr:PCA","0.0165354736910577","0.0162664994178876","2.85039140726084e-05","0.78530086792957","hcp","full","",""
"61","1.44844825312741","0.163471865829359","8.86053539414167","1.58614142522792e-18","n_features_log10:Classifier_rf:Hierarchical","0.0222979693701328","0.0218116146546503","0.000212002532959832","0.929584860462907","hcp","full","",""
"62","0.197857848297306","0.135283573381885","1.46254155882461","0.143733086394011","n_features_log10:Classifier_rf:rf_selected","0.0654045289033764","0.0613893850917806","5.77613787988707e-06","0.99999997825715","hcp","full","",""
"63","0.796031547258494","0.086603817383389","9.1916450256981","8.56915128991215e-20","n_features_log10:Classifier_rf:PermutationImportance","0.000876922431564489","0.000876154112369845","0.000228143241661982","0.0686338188661919","hcp","full","",""
"64","0.918144323790746","0.174853619011777","5.2509312016522","1.65608317109151e-07","n_features_log10:Classifier_rf:kPCA","0.0118794013037958","0.0117399378705499","7.445498434e-05","0.576084597988801","hcp","full","",""
"65","0.498924796079451","0.123172371315165","4.05062264168672","5.28196083923184e-05","n_features_log10:Classifier_rf:PCA","0.00287516976196621","0.002866926860547","4.43062192442278e-05","0.126652509162913","hcp","full","",""
"66","1.07473916358929","0.163471865829361","6.57445951409858","6.05569913310743e-11","n_features_log10:Classifier_rr:Hierarchical","0.0430227230433797","0.0412481167407801","0.000116718912089864","0.999827118078318","hcp","full","",""
"67","-0.481473696941462","0.135283573381885","-3.55899600302792","0.000380016797182849","n_features_log10:Classifier_rr:rf_selected","0.0371111774794221","0.0357832200493841","3.42039388130377e-05","0.998740522382973","hcp","full","",""
"68","0.228391569154297","0.0866038173833894","2.63719979158913","0.00841711882266639","n_features_log10:Classifier_rr:PermutationImportance","0.169169511232516","0.144692031059021","1.87805015293696e-05","1","hcp","full","",""
"69","0.588239744777232","0.174853619011784","3.36418398487702","0.000780629177508025","n_features_log10:Classifier_rr:kPCA","0.0563870570160206","0.0533772698572219","3.05619174555405e-05","0.99999896294511","hcp","full","",""
"70","0.384494807474077","0.123172371315166","3.12159945748104","0.00182165387859707","n_features_log10:Classifier_rr:PCA","0.0155837233114193","0.0153445973519612","2.63133094695611e-05","0.749120080311008","hcp","full","",""
"71","0.0830113625602286","0.0213856881541101","3.88163158286187","0.00010675666302161","n_features_sqrt:Classifier_rf:Hierarchical","0.0156331066385912","0.0153924744441737","4.06864451125699e-05","0.751087752094107","hcp","full","",""
"72","-0.138075233783529","0.0361461779533721","-3.8199124112553","0.000137128524327972","n_features_sqrt:Classifier_rf:rf_selected","0.029648904445041","0.0287951595121845","3.940287673454e-05","0.988463736670988","hcp","full","",""
"73","0.0622206963902409","0.015614162305477","3.98488853727463","6.96691083322881e-05","n_features_sqrt:Classifier_rf:PermutationImportance","0.0858050987127276","0.0790244020906271","4.28798716290979e-05","0.999999999998815","hcp","full","",""
"74","0.351007831931502","0.0569119261976341","6.16756197484128","8.20326880459268e-10","n_features_sqrt:Classifier_rf:kPCA","0.000725675751294787","0.000725149527866351","0.000102718380786904","0.0651328655578192","hcp","full","",""
"75","0.129585947224747","0.0296057018649258","4.37706046679705","1.25813994452993e-05","n_features_sqrt:Classifier_rf:PCA","0.00704336984109135","0.00699410775347518","5.17352095777968e-05","0.312506977964888","hcp","full","",""
"76","0.00397230888791275","0.0213856881541107","0.185746133549095","0.852660658644537","n_features_sqrt:Classifier_rr:Hierarchical","0.179238339444976","0.15199500681884","9.31666940262588e-08","1","hcp","full","",""
"77","-0.26374699098791","0.0361461779533721","-7.29667715707422","4.07399138954805e-13","n_features_sqrt:Classifier_rr:rf_selected","0.0189409762518626","0.0185888846295457","0.000143771029564976","0.860380317906373","hcp","full","",""
"78","-0.0333146229498959","0.0156141623054773","-2.13361577125463","0.0329825559252063","n_features_sqrt:Classifier_rr:PermutationImportance","0.236392557459689","0.191195390196609","1.22928772822162e-05","1","hcp","full","",""
"79","0.229806291637329","0.0569119261976356","4.03792855014765","5.57381149626523e-05","n_features_sqrt:Classifier_rr:kPCA","0.00214793591335934","0.00214333217321024","4.40289552440243e-05","0.102979212664351","hcp","full","",""
"80","0.0960141325185378","0.0296057018649253","3.24309597376202","0.00119975141585107","n_features_sqrt:Classifier_rr:PCA","9.79088532645035e-05","9.78992680594324e-05","2.84014636982022e-05","0.0518843381715902","hcp","full","",""
"81","-0.618218771149647","0.112135047844146","-5.51316277145477","3.92946743269768e-08","n_features_cbrt:Classifier_rf:Hierarchical","0.00406647168051527","0.00405000246020483","8.20772411277426e-05","0.17162938973364","hcp","full","",""
"82","0.358923068103217","0.148686175538156","2.41396395330049","0.0158597182725136","n_features_cbrt:Classifier_rf:rf_selected","0.00029019137117106","0.000290107184569384","1.57355773336976e-05","0.0557260316334388","hcp","full","",""
"83","-0.462132991812853","0.0745954075669526","-6.19519360354817","6.90611571499695e-10","n_features_cbrt:Classifier_rf:PermutationImportance","0.0147056107802364","0.0144924898650446","0.000103640830898866","0.712515392271927","hcp","full","",""
"84","-1.27985522783214","0.217938338409786","-5.87255660096686","4.93058994394683e-09","n_features_cbrt:Classifier_rf:kPCA","0.0229158309139697","0.0224024599301533","9.3126985017955e-05","0.938548642953864","hcp","full","",""
"85","-0.546869065889535","0.127194739407497","-4.29946292147757","1.78546243919165e-05","n_features_cbrt:Classifier_rf:PCA","0.00431842746490159","0.00429985883640725","4.99171218080185e-05","0.182082864945538","hcp","full","",""
"86","-0.259929116384944","0.112135047844149","-2.31800067313662","0.02053891169484","n_features_cbrt:Classifier_rr:Hierarchical","0.00214156587987328","0.00213698937633926","1.45093593135748e-05","0.10278481157204","hcp","full","",""
"87","0.936306925788356","0.148686175538155","6.2972022946954","3.63583317193735e-10","n_features_cbrt:Classifier_rr:rf_selected","0.0215282755939068","0.0210745763071418","0.000107081984311419","0.916929311935208","hcp","full","",""
"88","-0.00705225525969332","0.0745954075669539","-0.0945400727700763","0.924688603389746","n_features_cbrt:Classifier_rr:PermutationImportance","0.000875409752813304","0.000874644080854684","2.41353157459656e-08","0.0685981994056175","hcp","full","",""
"89","-0.839902085606488","0.217938338409793","-3.85385192772833","0.000119543474847891","n_features_cbrt:Classifier_rr:kPCA","0.0183225946341052","0.0179929176968608","4.01061680085357e-05","0.84327757874415","hcp","full","",""
"90","-0.408386391074269","0.127194739407495","-3.21071762068648","0.00134277756025453","n_features_cbrt:Classifier_rr:PCA","0.0046000480320333","0.0045789844834714","2.78371867712401e-05","0.194134233388017","hcp","full","",""
"91","0.0588799081269096","0.0136560849644315","4.31162432573228","1.69068260187495e-05","(Intercept)","NA","NA","NA","function (lambda = 1) 
{
    if (!is.numeric(lambda) || is.na(lambda)) 
        stop(""invalid argument 'lambda'"")
    if (lambda <= 0) 
        return(make.link(""log""))
    if (lambda == 1) 
        return(make.link(""identity""))
    linkfun <- function(mu) mu^lambda
    linkinv <- function(eta) pmax(eta^(1/lambda), .Machine$double.eps)
    mu.eta <- function(eta) pmax((1/lambda) * eta^(1/lambda - 1), .Machine$double.eps)
    valideta <- function(eta) all(is.finite(eta)) && all(eta > 0)
    link <- paste0(""mu^"", round(lambda, 3))
    structure(list(linkfun = linkfun, linkinv = linkinv, mu.eta = mu.eta, valideta = valideta, name = link), class = ""link-glm"")
}","hcp","final","",""
"92","0.000112461744971245","1.01896809998566e-05","11.0368268616876","1.28513752044406e-27","n_features","2.07014650044413","0.674282644214099","0.000328532277276805","1","hcp","final","",""
"93","-0.151403215905255","0.033892801554132","-4.4671201247097","8.3215297299539e-06","n_features_log10","6.64759025397267","0.869239856374296","5.38201429653995e-05","1","hcp","final","",""
"94","-0.0391726383098414","0.0054634607329384","-7.1699313355865","1.01412329257212e-12","n_features_sqrt","0.420655265679373","0.296099466099688","0.000138649905480848","1","hcp","final","",""
"95","0.166299096942165","0.0271057699898087","6.13519176930561","1.00247595800212e-09","n_features_cbrt","0.529140366692784","0.346037798895602","0.000101518658208399","1","hcp","final","",""
"96","0.700959063228293","0.0190032287068292","36.8863141123166","3.10170912397595e-233","Classifier_rf","27.7902111092969","0.965265971958188","0.00366961164424429","1","hcp","final","",""
"97","0.603461343444138","0.0185591394501531","32.5155886168611","2.29977857406903e-190","Classifier_rr","111.82356904507","0.991136603739237","0.00285149638446502","1","hcp","final","",""
"98","0.3130745792418","0.0325357237798208","9.6224870041457","1.66114651469228e-21","Hierarchical","0.450450974125629","0.310559255129029","0.000249726281908447","1","hcp","final","",""
"99","0.616411974042264","0.0576902198681427","10.6848608906525","5.00402081044392e-26","rf_selected","0.265256675108025","0.209646532854986","0.00030791250674167","1","hcp","final","",""
"100","-0.139330972918075","0.0212477856290839","-6.55743498877172","6.77220332509323e-11","PermutationImportance","0.0289700220580863","0.0281543887937008","0.000115973181665785","0.987606118850286","hcp","final","",""
"101","0.000295405041460618","0.0897775116135596","0.00329041244462385","0.997374927922098","kPCA","0.0274210859066065","0.0266892380181295","2.92004198598761e-11","0.981212172310156","hcp","final","",""
"102","0.0865466119650895","0.0476519955812912","1.8162221940411","0.0694696735846789","PCA","0.033378730803835","0.0323005784896217","8.89667122339066e-06","0.996533660099316","hcp","final","",""
"103","-0.000167013371705855","1.40811811483651e-05","-11.8607501704675","1.62009942544593e-31","n_features:Classifier_rf","0.427180102176294","0.299317585443415","0.000379414479851903","1","hcp","final","",""
"104","-0.000242861483944494","1.29530813126474e-05","-18.7493213454442","5.54584968102458e-73","n_features:Classifier_rr","0.663729071629522","0.39894059853113","0.000948114284422541","1","hcp","final","",""
"105","0.745606509222425","0.0482438627338291","15.4549504739304","2.78683396943916e-51","n_features_log10:Classifier_rf","0.0723416141777366","0.067461351141546","0.000644206081062304","0.999999999389922","hcp","final","",""
"106","1.12971026206093","0.0421413251610774","26.8076586994553","1.43072789272903e-137","n_features_log10:Classifier_rr","0.80652044503726","0.446449663635346","0.00193823912546687","1","hcp","final","",""
"107","0.0956880235802864","0.00766361967327921","12.4860089174209","1.22506536757929e-34","n_features_sqrt:Classifier_rf","0.362798380272557","0.266215740731947","0.000420471792429877","1","hcp","final","",""
"108","0.137551963097325","0.00675833005200343","20.3529514005534","1.20638930449572e-84","n_features_sqrt:Classifier_rr","2.19490947515457","0.687002086357511","0.00111723459696245","1","hcp","final","",""
"109","-0.510280426076401","0.0382370001024051","-13.3452003219338","3.76719642126085e-39","n_features_cbrt:Classifier_rf","0.085477504517599","0.0787464541290392","0.000480330074115076","0.99999999999915","hcp","final","",""
"110","-0.727518186537189","0.0334127141437664","-21.7736931937604","1.61296178570886e-95","n_features_cbrt:Classifier_rr","0.263705767319541","0.208676555998387","0.00127865618277656","1","hcp","final","",""
"111","-1.44539672802047e-05","1.46473893435524e-05","-0.986794775586896","0.323849641616827","n_features:Hierarchical","0.197049667600065","0.164612775003","2.62629355418653e-06","1","hcp","final","",""
"112","-0.00106970844552846","8.99594415470112e-05","-11.8910080713368","1.15261722556343e-31","n_features:rf_selected","0.762364849507568","0.43258060311438","0.000381352793905609","1","hcp","final","",""
"113","-0.000109901815511952","1.69476619147732e-05","-6.48477743211007","1.08948029463263e-10","n_features:PermutationImportance","0.41984603113446","0.295698281312237","0.000113417412399452","1","hcp","final","",""
"114","-7.20062619943005e-07","0.000185939588567083","-0.00387256218803141","0.996910494361232","n_features:kPCA","0.306062033997581","0.234339584208562","4.04468680770265e-11","1","hcp","final","",""
"115","-0.000111741682350782","5.93984967996009e-05","-1.88122071047988","0.0600712668668162","n_features:PCA","0.0861881036422606","0.079349150808456","9.54484955018042e-06","0.999999999999415","hcp","final","",""
